"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Minimum Distance and Trapping Set Analysis of Protograph-Based LDPC Convolutional Codes","D. G. M. Mitchell; A. E. Pusane; D. J. Costello","Department of Electrical Engineering, University of Notre Dame, Notre Dame, IN, USA; Department of Electrical and Electronics Engineering, Bogazici University, Istanbul, Turkey; Department of Electrical Engineering, University of Notre Dame, Notre Dame, IN, USA",IEEE Transactions on Information Theory,"19 Dec 2012","2013","59","1","254","281","Low-density parity-check (LDPC) convolutional codes have been shown to be capable of achieving capacity-approaching performance with iterative message-passing decoding. In the first part of this paper, using asymptotic methods to obtain lower bounds on the free distance to constraint length ratio, we show that several ensembles of regular and irregular LDPC convolutional codes derived from protograph-based LDPC block codes have the property that the free distance grows linearly with respect to the constraint length, i.e., the ensembles are asymptotically good. In particular, we show that the free distance to constraint length ratio of the LDPC convolutional code ensembles exceeds the minimum distance to block length ratio of the corresponding LDPC block code ensembles. A large free distance growth rate indicates that codes drawn from the ensemble should perform well at high signal-to-noise ratios under maximum-likelihood decoding. When suboptimal decoding methods are employed, there are many factors that affect the performance of a code. Recently, it has been shown that so-called trapping sets are a significant factor affecting decoding failures of LDPC codes over the additive white Gaussian noise channel with iterative message-passing decoding. In the second part of this paper, we study the trapping sets of the asymptotically good protograph-based LDPC convolutional codes considered earlier. By extending the theory presented in part one and using similar bounding techniques, we show that the size of the smallest non-empty trapping set grows linearly with the constraint length for these ensembles.","1557-9654","","10.1109/TIT.2012.2211995","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6262475","Free distance;graph-based codes;low-density parity-check (LDPC) block codes;LDPC convolutional codes;protographs;trapping sets","Convolutional codes;Block codes;Charge carrier processes;Iterative decoding;Maximum likelihood decoding;Hamming weight","","53","","53","IEEE","7 Aug 2012","Jan. 2013","","IEEE","IEEE Journals"
"Check Node Reliability-Based Scheduling for BP Decoding of Non-Binary LDPC Codes","G. Han; Y. L. Guan; X. Huang","School of Information Engineering, Guangdong University of Technology, Guangzhou, China; School of Electrical and Electronic Engineering, Nanyang Technological University, Singapore; School of Electrical and Electronic Engineering, Nanyang Technological University, Singapore",IEEE Transactions on Communications,"24 Apr 2013","2013","61","3","877","885","Scheduling strategy is considered an important aspect of belief-propagation (BP) decoding of low-density parity-check (LDPC) codes because it affects the decoder's convergence rate, decoding complexity and error-correction performance. In this paper, we propose two new scheduling strategies for the BP decoding of non-binary LDPC (NB-LDPC) codes. Both the strategies are devised based on the concept of check node reliability and employ a heuristically defined threshold which can adapt to the communication channel variations. As the scheduling strategies only update a subset of the check nodes in each iteration, they result in reduced iteration cost. Furthermore, since the BP performs suboptimally for finite-length LDPC codes, especially for short-length LDPC codes, by enhancing the message propagation over the Tanner Graphs of short-length NB-LDPC codes, the new scheduling strategies can even improve the error-correction performances of BP decoding. Simulation results demonstrate that the new scheduling strategies provide good performance/complexity tradeoffs.","1558-0857","","10.1109/TCOMM.2013.011613.120249","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6415954","Belief-propagation (BP);iterative decoding;low-density parity-check (LDPC) codes;non-binary LDPC codes;scheduling strategy","Iterative decoding;Reliability;Decoding;Complexity theory;Scheduling;Vectors","","21","","22","IEEE","21 Jan 2013","March 2013","","IEEE","IEEE Journals"
"Lowering Error Floors of Systematic LDPC Codes Using Data Shortening","S. -R. Kim; D. -J. Shin","Department of Electronic Engineering, Hanyang University, Seoul, Korea; Department of Electronic Engineering, Hanyang University, Seoul, Korea",IEEE Communications Letters,"23 Dec 2013","2013","17","12","2348","2351","In this paper, data shortening methods for lowering error floors of systematic LDPC codes are proposed. Rather than attempting to analyze trapping (or stopping) sets of a given LDPC code rigorously, we search information bits associated with dominant trapping (or stopping) sets of systematic LDPC codes through simulation under various channels. Then, proper information bits forming dominant trapping (or stopping) sets are selected and known values are assigned to them before encoding to weaken the effect of dominant trapping (or stopping) sets. To decode codewords, fixed known values are assigned to the selected information bits, which gives rise to the disconnection of some edges in dominant trapping (or stopping) sets. Through simulation, it is shown that the proposed schemes result in remarkably better performance, especially at the error floor region, than the base LDPC codes under various channels with negligible loss of code rate.","1558-2558","","10.1109/LCOMM.2013.110413.131936","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6656081","Data shortening;error floor;stopping sets;systematic LDPC codes;trapping sets","Charge carrier processes;Decoding;Systematics;Iterative decoding;Monte Carlo methods;Error analysis","","5","","10","IEEE","6 Nov 2013","December 2013","","IEEE","IEEE Journals"
"EXIT-Chart-Based LDPC Code Design for 2D ISI Channels","L. Kong; Y. L. Guan; J. Zheng; G. Han; K. Cai; K. -S. Chan","School of Electrical and Electronic Engineering, Nanyang Technological University, Singapore, Ljkong@ntu.edu.sg, Singapore; School of Electrical and Electronic Engineering, Nanyang Technological University, Singapore, Singapore; State Key Laboratory of Integrated Service Networks, Xidian University, Xian, China; School of Electrical and Electronic Engineering, Nanyang Technological University, Singapore, Singapore; Data Storage Institute (DSI), Agency for Science, Technology and Research, Singapore, Singapore; Data Storage Institute (DSI), Agency for Science, Technology and Research, Singapore, Singapore",IEEE Transactions on Magnetics,"30 May 2013","2013","49","6","2823","2826","In this paper, optimization of low-density parity-check (LDPC) codes to approach the symmetric information rate (SIR) of two-dimensional (2-D) intersymbol interference (ISI) channels is proposed for high-density magnetic recording, such as bit-patterned magnetic recording (BPMR) and 2-D magnetic recording (TDMR). The code design makes use of the modified Extrinsic Information Transfer (EXIT) chart, where the optimal variable node degree is searched by selecting the best check node degree to fit the check node decoder (CND) EXIT curve to the EXIT curve of the variable node decoder (VND) curve combined with 2-D detector. Simulation results show that LDPC codes with code length 104 bits optimized for a 2-D ISI channel corresponding to 4 Tb/in2 recording density can achieve bit error rate 10-5 at signal-to-noise ratio 0.33 dB away from the SIR. To our knowledge, this is the first capacity-approaching LDPC code successfully optimized for a 2-D ISI channel.","1941-0069","","10.1109/TMAG.2013.2248351","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6522288","Extrinsic information transfer (EXIT) chart;low-density parity-check (LDPC) codes;symmetric information rate (SIR);two-dimensional (2D) intersymbol interference (ISI) channels","Parity check codes;Detectors;Decoding;Magnetic recording;Optimization;Bit error rate;AWGN channels","","31","","12","IEEE","30 May 2013","June 2013","","IEEE","IEEE Journals"
"Parallel Symbol-Flipping Decoding for Non-Binary LDPC Codes","C. -C. Huang; C. -J. Wu; C. -Y. Chen; C. -c. Chao","Communications Engineering, National Tsing Hua University, Hsinchu, Taiwan; Communications Engineering, National Tsing Hua University, Hsinchu, Taiwan; MediaTek, Inc., Hsinchu, Taiwan; Communications Engineering, National Tsing Hua University, Hsinchu, Taiwan",IEEE Communications Letters,"26 Jun 2013","2013","17","6","1228","1231","A new low-complexity parallel symbol-flipping decoding algorithm for non-binary low-density parity-check (NB-LDPC) codes is proposed. The algorithm outperforms quite a number of existing reliability-based message-passing algorithms, and its computation complexity is smaller than that of almost all the previously proposed iterative decoding algorithms for NB-LDPC codes. It is suitable for decoding NB-LDPC codes whose parity-check matrices have large column weights.","1558-2558","","10.1109/LCOMM.2013.051313.130303","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6517349","Non-binary low-density parity-check (LDPC) codes;parallel symbol-flipping decoding;reliability-based message-passing algorithms","Decoding;Iterative decoding;Complexity theory;Reliability;Vectors;Chaotic communication","","23","","18","IEEE","20 May 2013","June 2013","","IEEE","IEEE Journals"
"Column-Weight Three QC LDPC Codes with Girth 20","M. Gholami; M. Samadieh; G. Raeisi","Department of Mathematical Sciences, Shahrekord University, Shahrekord, Iran; Isfahan Mathematics House, Isfahan, Iran; Department of Mathematical Sciences, Shahrekord University, Shahrekord, Iran",IEEE Communications Letters,"23 Jul 2013","2013","17","7","1439","1442","In this paper, some well-structured block designs are presented whose incidence matrices can be considered as the mother matrices of some regular and irregular column-weight three quasi cyclic low-density parity-check codes of girth 20. The class of LDPC codes derived from our construction possesses much more flexibility in terms of code length and rate. Moreover, the length of the regular constructed codes with rate at most 0.5 is at least 4.9 times smaller than the length of the voltage graph LDPC codes with the same rate and girth. Simulation results show that the constructed codes outperform progressive edge growth, repeat accumulate and random LDPC codes.","1558-2558","","10.1109/LCOMM.2013.052013.130474","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6519409","LDPC codes;Tanner graph;girth","Parity check codes;Vectors;Bit error rate;Simulation;Sparse matrices;Educational institutions","","12","","17","IEEE","23 May 2013","July 2013","","IEEE","IEEE Journals"
"Improved Code-Aided Symbol Timing Recovery with Large Estimation Range for LDPC-Coded Systems","X. Man; H. Zhai; J. Yang; E. Zhang","School of Electronic Science and Engineering, National University of Defense Technology, Changsha, China; School of Electronic Science and Engineering, National University of Defense Technology, Changsha, China; School of Electronic Science and Engineering, National University of Defense Technology, Changsha, China; School of Electronic Science and Engineering, National University of Defense Technology, Changsha, China",IEEE Communications Letters,"27 May 2013","2013","17","5","1008","1011","We present an improved code-aided symbol timing recovery method for low-density parity-check (LDPC) coded systems, which comprises two supporting algorithms: 1) a coarse estimation by utilizing a cost function, the mean absolute value of soft output of the LDPC decoder and 2) a fine estimation based on the Expectation-Maximization (EM) algorithm with a simple maximization step. With low computational complexity, this proposed algorithm can achieve symbol timing recovery at low signal-to-noise ratio (SNR) with large estimation range, eliminating the biased results of many algorithms for large timing offset values. Simulation results for the case of 8-PSK system with (1944,972) LDPC code show that the root-mean-square-error (RMSE) performance of the proposed algorithm approaches the modified Cramer-Rao lower bound (MCRB) at Eb/No=4dB, and the bit-error-rate (BER) curve is very close to that of ideal synchronization.","1558-2558","","10.1109/LCOMM.2013.040213.130247","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6497001","Code-aided;symbol timing recovery;LDPC;large timing offset;low SNR;MCRB","Estimation;Synchronization;Iterative decoding;Signal to noise ratio;Bit error rate","","7","","10","IEEE","11 Apr 2013","May 2013","","IEEE","IEEE Journals"
"Nonbinary LDPC Coding and Iterative Decoding System With 2-D Equalizer for TDMR R/W Channel Using Discrete Voronoi Model","Y. Nakamura; Y. Okamoto; H. Osawa; H. Aoi; H. Muraoka","Graduate School of Science and Engineering, Ehime University, Matsuyama, Japan; Graduate School of Science and Engineering, Ehime University, Matsuyama, Japan; Graduate School of Science and Engineering, Ehime University, Matsuyama, Japan; Research Institute of Electrical Communication, University of Tohoku, Sendai, Japan; Research Institute of Electrical Communication, University of Tohoku, Sendai, Japan",IEEE Transactions on Magnetics,"22 Jan 2013","2013","49","2","662","667","A 2-D magnetic recording (TDMR) by shingled magnetic recording (SMR) is one of the most promising technologies for realizing ultra-high areal densities. We have developed the discretized granular medium model with nonmagnetic grain boundaries and the simple writing process considering intergranular exchange fields and magnetostatic interaction fields between grains on the discrete Voronoi model for TDMR. In this paper, the bit-error rate (BER) performance of the iterative decoding system using a nonbinary low-density parity-check (LDPC) code over Galois field GF(q) with the 2-D finite-impulse-response equalizer (2D-FIRE) is obtained via computer simulation using an R/W channel model employing the writing process under TDMR specifications of 4.12 Tb/in2, and it is compared to that with the 1-D FIRE (1D-FIRE). The results show that the BER performance of the nonbinary LDPC coding and iterative decoding system with the 2D-FIRE is better than that with the 1D-FIRE.","1941-0069","","10.1109/TMAG.2012.2220532","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6416989","2-D equalizer;2-D magnetic recording (TDMR);iterative decoding;nonbinary low-density parity-check (LDPC) code","Iterative decoding;Decoding;Encoding;Bit error rate;Magnetization;Magnetic recording","","9","","17","IEEE","22 Jan 2013","Feb. 2013","","IEEE","IEEE Journals"
"An EXIT-Based Design Method for LDPC-Coded Schemes without Gaussian Assumptions","Y. -M. Chen; Y. -L. Ueng; H. -J. Shiau","Department of Electrical Engineering, National Tsing Hua University, Hsinchu, Taiwan; Department of Electrical Engineering and the Institute of Communications Engineering, National Tsing Hua University, Hsinchu, Taiwan; Institute of Communications Engineering, National Tsing Hua University, Hsinchu, Taiwan",IEEE Communications Letters,"16 Aug 2013","2013","17","8","1648","1651","It is known that low-density parity-check (LDPC) codes are widely used to provide capacity-approaching performances in various transmission systems. However, the Gaussian assumption for soft messages in conventional EXIT (extrinsic information transfer)-chart-based optimization algorithms result in prediction gaps in the decoding threshold for certain transmission systems. In this letter, we propose an EXIT-chart-based optimization method, in which all the Gaussian assumptions for soft messages can be avoided. Compared to the conventional design methods, the proposed method provides a more accurate threshold prediction and can be used to design LDPC-coded schemes with better error performances.","1558-2558","","10.1109/LCOMM.2013.052413.130979","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6522943","Low-density parity-check (LDPC) codes;extrinsic information transfer (EXIT) chart","Parity check codes;Design methodology;Decoding;Bit error rate;Gaussian distribution;Convergence;MIMO","","5","","7","IEEE","4 Jun 2013","August 2013","","IEEE","IEEE Journals"
"Layered Dynamic Schedulings for BP Decoding of LDPC Codes over GF(q)","H. Guojun; L. Xingcheng; G. Yi","School of Information and Engineering, Guangdong University of Technology, Guangzhou, China; Department of Electronic and Communications Engineering, Sun Yat-sen University, Guangzhou, China; School of Mathematics and Computational Science, Sun Yat-sen University, Guangzhou, China",Chinese Journal of Electronics,"12 Oct 2023","2013","22","3","609","614","A Layered dynamic scheduling (LDS) for Belief-propagation (BP) decoding of LDPC codes over GF(q) is presented, which is derived from the dynamic scheduling for the BP decoding of binary LDPC codes. In order to restrain the LDS from cycling in certain check-nodes, a life-index for each check-node is adopted and the optimal value of the life-index is analyzed. Furthermore, in consideration of hardware implementation and decoding latency, a strategy, which allows many more check-nodes to be updated in parallel, is introduced. Simulations show that the LDS with life-index speeds up the convergence rate and greatly improves the performance of the BP decoding at medium to high signal-to-noise ratio value, and the algorithm employing the LDS with life-index and the new strategy offers good trade-off between the performance and the decoding latency.","2075-5597","","10.23919/CJE.2013.10284008","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10284008","Belief-propagation (BP);Dynamic scheduling;Low-density parity-check (LDPC) codes;Non-binary;Residual","Heuristic algorithms;Urban areas;Dynamic scheduling;Parity check codes;Hardware;Decoding;Signal to noise ratio","","3","","16","","12 Oct 2023","July 2013","","CIE","CIE Journals"
