"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"An efficient LDPC encoding scheme for CMMB based on improved LU decomposition","Guoche Qin; Ming Yan; Guorong Hu","GxSOC Laboratory, Communication university of China, Beijing, China; GxSOC Laboratory, Communication university of China, Beijing, China; GxSOC Laboratory, Communication university of China, Beijing, China",IET International Conference on Information and Communications Technologies (IETICT 2013),"3 Oct 2013","2013","","","440","445","Low-density parity-check (LDPC) codes are widely applied in modern communication system for its capability of approaching channel capacity at low complexity. We design an efficient encoding scheme based on LU decomposition for China mobile multimedia broadcasting (CMMB). We search for element with lightest row-multiplying-column weight from the k th row and k th column, and exchange it with diagonal element of k th row. Then we operate Gaussian elimination to generate triangular matrices. We improve classic LU decomposition by performing both row and column permutations to obtain triangular matrices with lower density and demonstrate procedure of the improved algorithm. Encoding complexity of the proposed method is linear in codeword length with small coefficient. We show that the proposed method can significantly reduce computing operation and cost no extra hardware.","","978-1-84919-653-6","10.1049/cp.2013.0082","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6617525","LDPC;CMMB;FEC","","","","","","","3 Oct 2013","27-29 April 2013","27-29 April 2013","IET","IET Conferences"
"An improved normalized min-sum algorithm for LDPC codes","J. Chen; Y. Zhang; R. Sun","Key Laboratory of Network Oriented Intelligent Computation, Shenzhen Graduate School, Harbin Institute of Technology, Shenzhen, China; Key Laboratory of Network Oriented Intelligent Computation Shenzhen Graduate School, Harbin Institute of Technology, Shenzhen, China; Key Laboratory of Network Oriented Intelligent Computation Shenzhen Graduate School, Harbin Institute of Technology, Shenzhen, China",2013 IEEE/ACIS 12th International Conference on Computer and Information Science (ICIS),"26 Sep 2013","2013","","","509","512","An improved normalized min-sum (IN-MS) algorithm is proposed for decoding low-density parity-check (LDPC) codes. In this algorithm, two normalized factors are used in check node computing, one for the minimum data and another for the second minimum data, and this algorithm achieves a better approximation to the BP algorithm. Simulation results show that the decoding performance of IN-MS algorithm is better than that of the normalized min-sum (NMS) algorithm.","","978-1-4799-0174-6","10.1109/ICIS.2013.6607890","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6607890","LDPC codes;LDPC decoding;normalized min-sum algorithm","Iterative decoding;Approximation algorithms;Decoding;Bit error rate;Simulation;Complexity theory","","8","","14","IEEE","26 Sep 2013","16-20 June 2013","16-20 June 2013","IEEE","IEEE Conferences"
"Design of high-throughput QC-LDPC decoder for WiMAX standard","T. Heidari; A. Jannesari","Tarbiat Modares University, Iran; Tarbiat Modares University, Iran",2013 21st Iranian Conference on Electrical Engineering (ICEE),"16 Sep 2013","2013","","","1","4","In this paper, a high throughput low-density parity-check (LDPC) decoder for 802.16e standard is presented. With simultaneous rows and columns processing, which reduced the number of clock cycles per iteration, the throughput of the decoder is improved. The proposed decoder architecture was designed for 802.16e standard with rate of 1/2 and code length of 2304 with 7-encodings style. It is synthesized on 130 nm CMOS technology by Synopsys Design Compiler. The obtained result in the operating frequency of 100 MHz shows total power consumption of 242mW and the chip area of 6.9 mm2.","2164-7054","978-1-4673-5634-3","10.1109/IranianCEE.2013.6599692","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6599692","LDPC;decoder;QC_LDPC;High Throughput;Min Sum Algorithm","Parity check codes;Decoding;Throughput;Clocks;IEEE 802.16 Standards;Hardware","","5","","11","IEEE","16 Sep 2013","14-16 May 2013","14-16 May 2013","IEEE","IEEE Conferences"
"A low complexity extrinsic message based decoding algorithm for non-binary LDPC codes","N. Qiu; W. Chen; Y. Yu; C. Li","Department of Electronic Engineering, Shanghai Jiao Tong University, China; Department of Electronic Engineering, Shanghai Jiao Tong University, China; Department of Electronic Engineering, Shanghai Jiao Tong University, China; Department of Electronic Engineering, Shanghai Jiao Tong University, China",2013 International Workshop on High Mobility Wireless Communications (HMWC),"16 Jan 2014","2013","","","106","109","In this paper, we propose a low complexity extrinsic message based decoding algorithm for non-binary LDPC codes. This algorithm only requires computations over finite field and integer operations. The novelty of this decoding algorithm lies in that we compute extrinsic message and iteratively update the messages in every iteration. The proposed algorithm provides effective trade-off between computational complexity and performance. Furthermore, complexity issues and decoding performance will be well analyzed in this paper. Simulation results show that we can achieve a better performance than ISRB algorithm with a slight increase in computational complexity.","","978-1-4673-6380-8","10.1109/HMWC.2013.6710288","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6710288","LDPC;Non-binary LDPC;majority logic decoding;iterative decoding;extrinsic message","Decoding;Reliability;Iterative decoding;Algorithm design and analysis;Computational complexity","","1","","14","IEEE","16 Jan 2014","1-3 Nov. 2013","1-3 Nov. 2013","IEEE","IEEE Conferences"
"Q-ary LDPC decoders with reduced complexity","X. H. Shen; F. C. M. Lau","Department of Electronic and Information Engineering, Hong Kong Polytechnic University, Hong Kong, China; Department of Electronic and Information Engineering, Hong Kong Polytechnic University, Hong Kong, China",2013 15th International Conference on Advanced Communications Technology (ICACT),"28 Mar 2013","2013","","","941","947","Q-ary low-density parity-check (LDPC) codes achieve exceptional error performance at the expense of computation simplicity. Solutions to accelerate the decoding process have become one of the focuses in literature. In this paper, a decoding method is proposed, based on the subcode concept, to speed up the dominant iterative process. The method leads to speed improvement with moderate error-performance penalty.","1738-9445","978-89-968650-1-8","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6488335","Bit error rate;complexity;LDPC code;q-ary LDPC code;subcode","Reliability;Decoding;Acceleration","","","1","13","","28 Mar 2013","27-30 Jan. 2013","27-30 Jan. 2013","IEEE","IEEE Conferences"
"A block-PEG construction method for LDPC codes","Wei Han; Jianguo Huang","Northwestern Polytechnical University, Xi'an, Shaanxi, CN; School of Marine Science and Technology, Northwestern Polytechnical University, Xi'an, Shaanxi Province, China",2013 IEEE 4th International Conference on Electronics Information and Emergency Communication,"19 Jun 2014","2013","","","274","277","The construction of low-density parity codes(LDPC) is one of the hottest fields in the research of LDPC codes. In this paper, we propose a quasi-cyclic(QC) construction method of parity-check matrix of LDPC codes, named block-PEG method. In this method, a basic matrix is constructed firstly, then the none-zero elements in the matrix are extended by circulant permutation matrices, and the parity-check matrix is obtained at last. The simulation results indicate that the performances of LDPC codes constructed by block-PEG method are similar with that of PEG algorithm. In linear-time, block-PEG can generate LDPC codes with similar performance of the PEG-generated codes.","","978-1-4673-4933-8","10.1109/ICEIEC.2013.6835504","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6835504","Low-density parity (LDPC) codes;parity-check matrix;block-PEG method;basic matrix;quasi-cyclic(QC) codes","Parity check codes;Gold;Pain;III-V semiconductor materials;Decoding","","1","","6","IEEE","19 Jun 2014","15-17 Nov. 2013","15-17 Nov. 2013","IEEE","IEEE Conferences"
"High throughput low latency LDPC decoding on GPU for SDR systems","G. Wang; M. Wu; B. Yin; J. R. Cavallaro","Department of Electrical and Computer Engineering, Rice University, Houston, Texas; Department of Electrical and Computer Engineering, Rice University, Houston, Texas; Department of Electrical and Computer Engineering, Rice University, Houston, Texas; Department of Electrical and Computer Engineering, Rice University, Houston, Texas",2013 IEEE Global Conference on Signal and Information Processing,"13 Feb 2014","2013","","","1258","1261","In this paper, we present a high throughput and low latency LDPC (low-density parity-check) decoder implementation on GPUs (graphics processing units). The existing GPU-based LDPC decoder implementations suffer from low throughput and long latency, which prevent them from being used in practical SDR (software-defined radio) systems. To overcome this problem, we present optimization techniques for a parallel LDPC decoder including algorithm optimization, fully coalesced memory access, asynchronous data transfer and multi-stream concurrent kernel execution for modern GPU architectures. Experimental results demonstrate that the proposed LDPC decoder achieves 316 Mbps (at 10 iterations) peak throughput on a single GPU. The decoding latency, which is much lower than that of the state of the art, varies from 0.207 ms to 1.266 ms for different throughput requirements from 62.5 Mbps to 304.16 Mbps. When using four GPUs concurrently, we achieve an aggregate peak throughput of 1.25 Gbps (at 10 iterations).","","978-1-4799-0248-4","10.1109/GlobalSIP.2013.6737137","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6737137","LDPC codes;software-defined radio;GPU;high throughput;low latency","Decoding;Parity check codes;Throughput;Graphics processing units;Kernel;Message systems;WiMAX","","53","5","11","IEEE","13 Feb 2014","3-5 Dec. 2013","3-5 Dec. 2013","IEEE","IEEE Conferences"
"On the performance of 1-level LDPC lattices","M. -R. Sadeghi; A. Sakzad","Faculty of Mathematics and Computer Science, Amirkabir University of Technology, Iran; Department of ECSE, Monash University, VIC, Australia",2013 Iran Workshop on Communication and Information Theory,"15 Jul 2013","2013","","","1","5","The low-density parity-check (LDPC) lattices perform very well in high dimensions under generalized min-sum iterative decoding algorithm. In this work, we focus on 1-level LDPC lattices. We show that these lattices are the same as lattices constructed based on Construction A and low-density lattice-code (LDLC) lattices. In spite of having slightly lower coding gain, 1level regular LDPC lattices have remarkable performances. The lower complexity nature of the decoding algorithm for these type of lattices allows us to run it for higher dimensions easily. Our simulation results show that a 1-level LDPC lattice of size 10000 can work as close as 1.1 dB at normalized error probability (NEP) of 10-5.This can also be reported as 0.6 dB at symbol error rate (SER) of 10-5 with sum-product algorithm.","","978-1-4673-5023-5","10.1109/IWCIT.2013.6555759","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6555759","LDPC lattice;generalized min-sum algorithm;PEG algorithm;lattice decoder","Lattices;Parity check codes;Vectors;Decoding;Encoding;AWGN channels;Sparse matrices","","15","","20","IEEE","15 Jul 2013","8-9 May 2013","8-9 May 2013","IEEE","IEEE Conferences"
"Design, analysis and FPGA implementation LDPC codes with BCH codes","R. Muthammal; S. S. R. Madhane","St.Peter's University, India; Adhiparasakthi College of Engineering, India",2013 International Conference on Current Trends in Engineering and Technology (ICCTET),"2 Dec 2013","2013","","","242","244","In this work, a analysis is performed between LDPC and BCH codes, the BCH codes[1] and LDPC codes both being an error correcting codes that can be used in wireless standards, by implementing these two error correcting codes in FPGA we analyze the Architectures of Error correcting codes in order to show that LDPC is having low area and less power than BCH codes.","","978-1-4799-2584-1","10.1109/ICCTET.2013.6675957","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6675957","LDPC;BCH Codes;FPGA","Parity check codes;Decoding;Polynomials;Error correction codes;Galois fields;Field programmable gate arrays","","6","","8","IEEE","2 Dec 2013","3-3 July 2013","3-3 July 2013","IEEE","IEEE Conferences"
"An efficient methodology for parallel concatenation of LDPC codes with reduced complexity and decoding delay","R. P. Kumar; R. S. Kshetrimayum","Department of Electronics and Electrical Engineering, Indian Institute of Technology Guwahati, Guwahati, India; Department of Electronics and Electrical Engineering, Indian Institute of Technology Guwahati, Guwahati, India",2013 National Conference on Communications (NCC),"28 Mar 2013","2013","","","1","5","Parallel concatenated Gallager codes (PCGC) is a class of concatenated codes based on LDPC component codes. Conventional attempts for concatenating LDPC in parallel using the well known ‘Turbo code structure’ without interleavers have not been widely successful, because of its performance limitation and decoding delay. In this paper we present an efficient methodology for parallel concatenation of LDPC codes. We show that proposed methodology for PCGC outperforms existing PCGC in terms of BER performance in both AWGN and flat fading Rayleigh channels. We also present that proposed PCGC outperforms existing PCGC in terms of complexity as well as decoding delay.","","978-1-4673-5952-8","10.1109/NCC.2013.6487947","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6487947","LDPC;PCGC;Turbo-decoder;SPA;Min-Sum;LLR","Decoding;Parity check codes;Bit error rate;Complexity theory;Delays;Signal to noise ratio;Fading","","5","","6","IEEE","28 Mar 2013","15-17 Feb. 2013","15-17 Feb. 2013","IEEE","IEEE Conferences"
"A low-complexity coding scheme for non-binary LDPC code based on IDRB-MLGD algorithm","Xin Xiao; Yichao Lu; S. Goto","Graduate School of Information, Waseda University, Fukuoka, Japan; Graduate School of Information, Waseda University, Fukuoka, Japan; Graduate School of Information, Waseda University, Fukuoka, Japan","2013 9th International Conference on Information, Communications & Signal Processing","7 Apr 2014","2013","","","1","5","Non-binary LDPC codes are flourishing in many areas for their excellent error correction performance in last decade. However, the bottleneck for NB-LDPC codes' implementation is the high decoding computational complexity. To seek for a low-complexity decoding algorithm, iterative double-reliability-based majority-logic decoding (IDRB-MLGD) algorithm has been proposed, which still suffers from relatively high error floor at BER level of 10-6. In this work, we propose a low-complexity coding scheme for non-binary LDPC code that bases on iterative IDRB-MLGD algorithm. The proposed work concatenates a Reed Solomon code with non-binary LDPC code which is decoded by IDRB-MLGD algorithm. By such concatenation, errors left by IDRB-MLGD algorithm are set into RS code blocks, which can be further reduced by these RS code blocks. Moreover, a low-complexity decoding algorithm is used to decode the RS code. The comparison results on decoding computational complexity indicate that concatenation only brings about trivial complexity increase. Simulation results show that this proposed concatenated coding scheme can trade off the performance and decoding computational complexity efficiently.","","978-1-4799-0434-1","10.1109/ICICS.2013.6782971","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6782971","non-binary LDPC code;RS code;concatenation;reliability-based;majority-logic decoding","Iterative decoding;Encoding;Algorithm design and analysis;Decoding;Computational complexity;Reliability","","2","","13","IEEE","7 Apr 2014","10-13 Dec. 2013","10-13 Dec. 2013","IEEE","IEEE Conferences"
