"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"A class of turbo-like LDPC codes and their decoding based on neural network","Zijian Zhao; Xiaojuan Wu; Jun Yang","School of Information Science and Engineering, Shandong University, China; School of Information Science and Engineering, Shandong University, China; School of Information Science and Engineering, Shandong University, China","2005 IEEE International Symposium on Microwave, Antenna, Propagation and EMC Technologies for Wireless Communications","18 Apr 2006","2005","2","","961","965 Vol. 2","Turbo codes and LDPC codes are both superior to other error correcting codes. These two families of codes have some similarities. It seems a good idea to design new codes combining these two codes. Through the analysis of turbo codes, we can consider turbo codes as block codes and find their matrix H. In this paper, we give a new class of turbo-like LDPC codes combining the advantages of turbo and LDPC codes and a decoding method based on neural network. A lot of simulations have been made and the results reveal that these codes have robuster performance than turbo codes.","","0-7803-9128-4","10.1109/MAPE.2005.1618080","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1618080","Turbo Codes;LDPC Codes;Sum-product Algorithm;Turbo-like Codes;Message Passing;Sparse Matrix;Self-loop;Hopfield Network","Parity check codes;Decoding;Neural networks;Turbo codes;Error correction codes;AWGN;Message passing;Sparse matrices;Bit error rate;Fading","","","2","6","IEEE","18 Apr 2006","8-12 Aug. 2005","8-12 Aug. 2005","IEEE","IEEE Conferences"
"Low-density parity-check (LDPC) coded ultra high-data-rate OFDM system in frequency-selective fading","Ming Lei; H. Harada","WAG/YRC/NICT, Yokosuka Radio Communications Research Center (YRC), National Institute of Information and Communications Technology, Yokosuka, Japan; WAG/YRC/NICT, Yokosuka Radio Communications Research Center (YRC), National Institute of Information and Communications Technology, Yokosuka, Japan",2005 IEEE 61st Vehicular Technology Conference,"5 Dec 2005","2005","3","","1590","1594 Vol. 3","In this paper, we investigate the performance when low-density parity-check (LDPC) coding is deployed in DPC-OF/TDMA (dynamic parameter controlled orthogonal frequency and time division multiple access) system, which is actually an orthogonal frequency division multiplexing (OFDM) system aiming at providing ultra high-data-rate transmission capability beyond 100 Mbps. The new DPC-OF/TDMA system is most likely to encounter the severe frequency-selective fading due to the fact that the bandwidth is large even in each subchannel (subband), and the error probability performance could be jeopardized by the subcarriers in deep fading. LDPC coding has excellent error correction capability, and this feature motivates us to deploy LDPC in DPC-OFATOMA system. The log-domain sum-product algorithm is considered as the decoding method of LDPC codes due to its computational complexity is lower than its probability-domain counterpart. In order to support the decoding algorithm., we introduce how to generate the log-likelihood ratio (LLR) for the codeword bits which are transmitted through the spectral-efficient multi-level modulation modes such as 16QAM. The frequency-selective fading encountered by DPC-OF/TDMA system is modeled by using the statistical channel model instead of any tap-delayed model, because our intention is to investigate the performance from the statistical point of view.","1550-2252","0-7803-8887-9","10.1109/VETECS.2005.1543588","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1543588","Low-density parity-check (LDPC);orthogonal frequency division multiplexing (OFDM);log-domain sum-product algorithm;log-likelihood ratio (LLR)","Parity check codes;OFDM;Fading;Time division multiple access;Decoding;Control systems;Bandwidth;Error probability;Error correction codes;Sum product algorithm","","","","12","IEEE","5 Dec 2005","30 May-1 June 2005","30 May-1 June 2005","IEEE","IEEE Conferences"
"Iterative EM Estimation Based LDPC CDMA Receiver","D. Torrieri; A. Mathur; A. Mukherjee; H. M. Kwon","Army Research Laboratory, Adelphi, MD, USA; Department of Electrical and Computer Engineering, Wichita State University, Wichita, KS, USA; Department of Electrical and Computer Engineering, Wichita State University, Wichita, KS, USA; Department of Electrical and Computer Engineering, Wichita State University, Wichita, KS, USA","2006 Fortieth Asilomar Conference on Signals, Systems and Computers","7 May 2007","2006","","","2219","2223","This paper proposes a scheme of iteratively obtaining an estimate of channel coefficient and noise power spectral density (PSD), initially with the aid of pilot symbols. The iterative receiver employs a low-density parity-check (LDPC) code and channel estimation based on expectation maximization. Pilot bits are distributed among subframes followed by spreading and binary phase-shift keying. At the receiver, an initial estimate of channel coefficient and noise PSD is obtained using pilot information. Subsequent values of channel coefficient and noise PSD are both iteratively updated by the soft feedback from the LDPC decoder. The updated channel coefficient and noise PSD are iteratively passed to the LDPC decoder, which results in an improved decoding accuracy, as shown.","1058-6393","1-4244-0784-2","10.1109/ACSSC.2006.355163","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4176973","EM Algorithm;Iterative receiver;LDPC","Parity check codes;Multiaccess communication;Iterative decoding;Turbo codes;Phase shift keying;Signal to noise ratio;Modulation coding;Channel estimation;Demodulation;Phase modulation","","1","","5","IEEE","7 May 2007","29 Oct.-1 Nov. 2006","29 Oct.-1 Nov. 2006","IEEE","IEEE Conferences"
"Blind iterative channel estimation and LDPC decoding for OFDM systems","Mi-Kyung Oh; Yeong-Hyeon Kwon; Jung-Hyun Park; Dong-Jo Park","Department of EECS, KAIST, Daejeon, South Korea; Department of EECS, KAIST, Daejeon, South Korea; Department of EECS, KAIST, Daejeon, South Korea; Department of EECS, KAIST, Daejeon, South Korea",2005 IEEE 61st Vehicular Technology Conference,"5 Dec 2005","2005","1","","514","517 Vol. 1","This paper aims at designing a novel blind iterative receiver for LDPC coded OFDM systems, where pilot symbols for estimating the channel are not inserted in the transmitter. Incorporating the differential QPSK scheme and LDPC decoder, we show that the decision-directed channel estimator can produce the channel information to improve performance of the LDPC decoder. The resulting blind iterative receiver can resolve the drawbacks of differential detection, an improved channel estimate and BER performance in the frequency selective channel, while keeping bandwidth efficiency. Simulation results verify performance of our scheme.","1550-2252","0-7803-8887-9","10.1109/VETECS.2005.1543344","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1543344","Low-density parity-check (LDPC);OFDM;channel estimation;DQPSK;blind iterative receiver","Channel estimation;Parity check codes;Iterative decoding;OFDM modulation;Transmitters;Bandwidth;Turbo codes;Frequency estimation;Niobium;Quadrature phase shift keying","","","","9","IEEE","5 Dec 2005","30 May-1 June 2005","30 May-1 June 2005","IEEE","IEEE Conferences"
"Iterative Decoding for the Concatenation of LDPC Codes and BCH Codes Based on Chase Algorithm","Z. Shi; L. Zhou; H. Wen; S. Li","National Mobile communications Research Laboratory, Southeast University, China; National key Laboratory of Communication, UESTC, Chengdu, China; National key Laboratory of Communication, UESTC, Chengdu, China; National key Laboratory of Communication, UESTC, Chengdu, China",2006 6th International Conference on ITS Telecommunications,"22 Jan 2007","2006","","","12","15","In this paper, an iterative joint decoding algorithm for low density parity check codes with BCH codes based on Chase algorithm is proposed. After a certain number of iterations, the soft output values delivered by belief propagation algorithm of LDPC codes are used as reliability values to perform Chase decoding of BCH codes. And BCH decoder also will return soft information to LDPC decoder as input. This approach presents an option scheme for LDPC with medium length because of the relevant presence of short loops. It allows to bridge the gap between error performance and maximum likelihood decoding. Simulation result for the scheme is given.","","0-7803-9586-7","10.1109/ITST.2006.288749","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4068518","Chase algorithm;LDPC codes;BCH codes","Iterative decoding;Parity check codes;Iterative algorithms;Maximum likelihood decoding;AWGN;Bipartite graph;Mobile communication;Belief propagation;Bridges;Channel capacity","","","2","9","IEEE","22 Jan 2007","21-23 June 2006","21-23 June 2006","IEEE","IEEE Conferences"
"On a Construction Method of Irregular LDPC Codes Without Small Stopping Sets","G. Richter; A. Hof","Department of Telecommunications and Applied Information Theory, University of Ulm (EBS), Ulm, Germany; Department of Telecommunications and Applied Information Theory, University of Ulm (EBS), Ulm, Germany",2006 IEEE International Conference on Communications,"11 Dec 2006","2006","3","","1119","1124","In this paper, we present a construction method based on the progressive edge-growth (PEG) algorithm to design irregular low-density parity-check (LDPC) codes without small stopping sets. We show how to choose the connections in the PEG algorithm when having multiple choices to connect a variable node with a check node. Since preventing small stopping sets also prevents a low minimum distance, our construction method also leads to LDPC codes with a higher minimum distance. Furthermore, we show by simulation that our construction method improves the performance over the binary erasure channel and over the additive white Gaussian noise channel for a low erasure probability and a high signal-to-noise ratio, respectively.","1938-1883","1-4244-0355-3","10.1109/ICC.2006.254897","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4024289","Irregular LDPC codes;PEG algorithm;error floor;stopping sets;minimum distance","Parity check codes;Floors;Iterative decoding;AWGN;Additive white noise;Iterative algorithms;Information theory;Algorithm design and analysis;Signal to noise ratio;Channel capacity","","24","1","18","IEEE","11 Dec 2006","11-15 June 2006","11-15 June 2006","IEEE","IEEE Conferences"
"Mitigation of Performance Degradation by Impulsive Noise in LDPC Coded OFDM System","Hui-Myoung Oh; Young-Jin Park; Sungsoo Choi; Jae-Jo Lee; Keum-Chan Whang","Korea Electrotechnology Research Institute, Uiwang, Gyeonggi, South Korea; Korea Electrotechnology Research Institute, Uiwang, Gyeonggi, South Korea; Korea Electrotechnology Research Institute, Uiwang, Gyeonggi, South Korea; Korea Electrotechnology Research Institute, Uiwang, Gyeonggi, South Korea; Department of EE Engineering, Yonsei University, Seoul, South Korea",2006 IEEE International Symposium on Power Line Communications and Its Applications,"30 Oct 2006","2006","","","331","336","In the paper, LDPC (Low-Density Parity-Check) coded OFDM system applicable for impulsive noise channel, such as powerline channel (PLC) will be presented. Performance degradation in the proposed system over impulsive noise channel is mitigated using a simple estimator based on the Gaussian approximation with estimated channel information (ECI) and a signal level limiter. At first, it will be shown that the performance of a conventional LDPC coded OFDM system is seriously degraded due to the imperfection of estimating the initial LLRs (Log Likelihood Ratios) of sum-product decoder over impulsive noise channels and hard evaluation of the initial LLRs from the decentralized noise samples by OFDM demodulator. Thereafter, to overcome the problems, the system using the simple estimator and the received signal level limiter is proposed. Simulation results show that the proposed system has much better performance than that of conventional systems. For the verification, Monte Carlo simulation is applied.","","1-4244-0113-5","10.1109/ISPLC.2006.247484","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1716934","Power Line Communications(PLC);Low-Density Parity-Check(LDPC) Codes;Orthogonal Frequency Division Multiplexing(OFDM);Imuplsive Noise Channel","Degradation;Parity check codes;OFDM;Signal to noise ratio;Programmable control;Gaussian noise;Noise level;Gaussian approximation;Decoding;Demodulation","","18","","14","IEEE","30 Oct 2006","26-29 March 2006","26-29 March 2006","IEEE","IEEE Conferences"
"An FPGA Implementation of Array LDPC Decoder","J. Sha; M. Gao; Z. Zhang; Li Li; Z. Wang","Institute of VLSI design, KLAPEM, Nanjing University, Nanjing, China; Institute of VLSI design, KLAPEM, Nanjing University, Nanjing, China; Institute of VLSI design, KLAPEM, Nanjing University, Nanjing, China; Institute of VLSI design, KLAPEM, Nanjing University, Nanjing, China; School of EECS, Oregon State University, Corvallis, OR, USA",APCCAS 2006 - 2006 IEEE Asia Pacific Conference on Circuits and Systems,"10 Apr 2007","2006","","","1675","1678","Low-Density Parity-Check (LDPC) code is one kind of prominent error correcting codes (ECC) being considered in next generation industry standards. This paper presents an FPGA implementation of array code based Low-Density Parity-Check code decoder. The advantages of the proposed architecture as compared to the fully parallel or partially parallel architecture are: less memory requirement, avoidance of complex global interconnects and its satisfying throughput. These advantages are derived from exploiting the well-defined structure of the parity check matrix of array code based LDPC codes.","","1-4244-0386-3","10.1109/APCCAS.2006.342088","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4145732","array LDPC;decoder;VLSI;design","Field programmable gate arrays;Parity check codes;Iterative decoding;Very large scale integration;Throughput;Error correction codes;Code standards;Sum product algorithm;Logic;Parallel processing","","6","7","11","IEEE","10 Apr 2007","4-7 Dec. 2006","4-7 Dec. 2006","IEEE","IEEE Conferences"
"Iterative Decoder Design for Joint Source-Channel LDPC Coding","K. Lakovic; Tao Tian; J. Villasenor","Hitachi Global Storage Technologies, Inc., San Jose, CA, USA; QUALCOMM, Inc.orporated, San Diego, CA, USA; University of California, Los Angeles, CA, USA","EUROCON 2005 - The International Conference on ""Computer as a Tool""","15 May 2006","2005","1","","486","489","We consider joint source-channel coding with variable length codes (VLCs) and LDPC codes. We propose an iterative source-channel decoding system, which involves message passing between a soft-input-soft-output VLC decoder and an LDPC decoder. The proposed system utilizes the residual redundancy of the variable length code during the iterative decoding process, and is expected to exhibit decoding convergence at a lower SNR relative to the system in which source and channel decoding are performed separately. We present computer simulation results that confirm the expected gain of the proposed system.","","1-4244-0049-X","10.1109/EURCON.2005.1629970","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1629970","joint source-channel coding;LDPC codes;variable length codes","Iterative decoding;Parity check codes;Turbo codes;Convolutional codes;Message passing;Convergence;Channel coding;Computer simulation;Communication systems;Delay","","6","","21","IEEE","15 May 2006","21-24 Nov. 2005","21-24 Nov. 2005","IEEE","IEEE Conferences"
"A design of LDPC codes with large girth based on the sub-matrix shifting","J. Fan; Y. Xiao","Institute of Information Science, Beijing Jiaotong University, Beijing, China; Institute of Information Science, Beijing Jiaotong University, Beijing, China","2006 IET International Conference on Wireless, Mobile and Multimedia Networks","7 Aug 2009","2006","","","1","4","In this paper, we present an approach for constructing LDPC codes with girth 8. First, we design 3 submatrices with different shifting functions given by our schemes, then combine them into a matrix according to our approach, finally, expand the matrix into a desired parity-check matrix using identity matrices and cyclic shift matrices of the identity matrices. The simulation results in AWGN channels show that these codes which can be obtained by the generator matrix derived from this check matrix for encoding the random information bits are as good as random LDPC codes.","0537-9989","0-86341-644-6","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5195621","Communication;LDPC codes;4-cycles;6-cycles;tree;check algorithm","","","","","","","7 Aug 2009","6-9 Nov. 2006","6-9 Nov. 2006","IET","IET Conferences"
